Emp ID;satisfaction_level;last_evaluation;number_project;average_montly_hours;time_spend_company;Work_accident;promotion_last_5years;dept;salary
9179;0.49;0.73;4,00;185,00;3,00;0,00;0,00;sales;low
9178;0.75;0.56;3,00;207,00;3,00;0,00;0,00;sales;low
9177;0.17;0.52;4,00;184,00;4,00;0,00;0,00;sales;low
9176;0.64;0.99;5,00;262,00;5,00;0,00;0,00;sales;low
9175;0.62;0.75;4,00;183,00;4,00;1,00;0,00;sales;low
9174;0.82;0.75;3,00;161,00;3,00;0,00;0,00;sales;low
9173;0.29;0.43;6,00;175,00;3,00;0,00;0,00;sales;low
9172;0.3;0.58;2,00;124,00;3,00;0,00;0,00;sales;low
9171;0.94;0.62;5,00;201,00;2,00;0,00;0,00;sales;low
9170;0.14;0.99;3,00;257,00;4,00;1,00;0,00;sales;low
9169;0.57;0.96;5,00;203,00;4,00;0,00;0,00;sales;low
9168;0.26;0.47;3,00;241,00;4,00;0,00;0,00;sales;low
9167;0.84;0.52;6,00;98,00;3,00;0,00;0,00;marketing;low
9166;0.89;0.65;3,00;210,00;3,00;0,00;0,00;marketing;low
9165;0.5;0.77;3,00;204,00;2,00;0,00;0,00;marketing;medium
9164;0.79;0.83;4,00;250,00;2,00;0,00;0,00;management;medium
9163;0.52;0.59;3,00;164,00;3,00;0,00;0,00;technical;medium
9162;0.34;0.46;6,00;132,00;2,00;0,00;0,00;support;medium
9161;0.23;0.94;4,00;149,00;6,00;0,00;0,00;accounting;low
9160;0.75;0.64;3,00;195,00;3,00;0,00;0,00;sales;high
9159;0.44;0.67;5,00;170,00;3,00;1,00;0,00;marketing;medium
9158;0.3;0.54;2,00;99,00;2,00;0,00;0,00;RandD;medium
9157;0.52;0.78;3,00;181,00;3,00;0,00;0,00;RandD;medium
9156;0.59;0.47;3,00;129,00;2,00;0,00;0,00;RandD;medium
9155;0.68;0.83;5,00;267,00;3,00;0,00;0,00;RandD;medium
9154;0.41;0.45;3,00;236,00;2,00;0,00;0,00;RandD;medium
9153;0.66;0.84;4,00;186,00;3,00;0,00;0,00;IT;medium
9152;0.86;0.9;5,00;180,00;4,00;0,00;0,00;product_mng;medium
9151;0.88;0.55;5,00;168,00;2,00;0,00;0,00;product_mng;medium
9150;0.56;0.41;6,00;142,00;3,00;0,00;0,00;product_mng;medium
9149;0.56;0.56;2,00;153,00;2,00;0,00;0,00;product_mng;medium
9148;0.74;0.54;3,00;243,00;3,00;0,00;0,00;IT;medium
9147;0.91;0.71;3,00;171,00;2,00;0,00;0,00;IT;low
9146;0.72;0.97;3,00;239,00;3,00;0,00;0,00;IT;low
9145;0.16;0.89;4,00;196,00;3,00;1,00;0,00;IT;low
9144;0.48;0.51;4,00;103,00;4,00;0,00;0,00;IT;low
9143;0.48;0.94;3,00;173,00;2,00;0,00;0,00;management;low
9142;0.7;0.75;3,00;221,00;3,00;0,00;0,00;technical;low
9141;0.65;0.68;3,00;268,00;2,00;1,00;0,00;technical;low
9140;0.69;0.68;4,00;225,00;3,00;0,00;0,00;technical;low
9139;0.96;0.74;5,00;160,00;5,00;1,00;0,00;support;low
9138;0.69;0.62;4,00;183,00;4,00;0,00;0,00;support;low
9137;0.98;0.62;2,00;240,00;3,00;1,00;0,00;support;low
9136;0.67;0.84;4,00;224,00;3,00;0,00;0,00;support;low
9135;0.91;0.66;5,00;212,00;3,00;0,00;0,00;support;low
9134;0.69;0.63;2,00;252,00;3,00;0,00;0,00;support;low
9133;0.91;0.49;2,00;180,00;3,00;0,00;0,00;support;low
9132;0.18;0.73;5,00;228,00;5,00;0,00;0,00;support;low
9131;0.22;0.59;5,00;162,00;2,00;0,00;0,00;support;low
9130;0.72;0.91;3,00;267,00;2,00;0,00;0,00;support;low
9129;0.79;0.87;3,00;232,00;2,00;0,00;0,00;support;low
9128;0.76;0.6;5,00;244,00;3,00;1,00;0,00;technical;low
9127;0.64;0.91;4,00;150,00;3,00;0,00;0,00;technical;low
9126;0.81;0.97;3,00;133,00;3,00;0,00;0,00;technical;medium
9125;0.28;0.46;5,00;277,00;6,00;0,00;0,00;technical;medium
9124;0.62;0.49;4,00;174,00;3,00;0,00;0,00;technical;medium
9123;0.8;0.85;4,00;239,00;3,00;0,00;0,00;technical;medium
9122;0.23;0.63;5,00;151,00;4,00;1,00;0,00;technical;low
9121;0.76;0.71;6,00;168,00;2,00;0,00;0,00;technical;high
9120;0.59;0.67;6,00;126,00;3,00;0,00;0,00;technical;medium
9119;0.9;0.49;3,00;237,00;2,00;0,00;0,00;technical;medium
9118;0.68;0.74;4,00;263,00;2,00;1,00;0,00;technical;medium
9117;0.88;0.58;5,00;213,00;4,00;0,00;0,00;hr;medium
9116;0.99;0.64;3,00;183,00;3,00;0,00;0,00;hr;medium
9115;0.83;0.78;4,00;242,00;3,00;1,00;0,00;hr;medium
9114;0.82;0.57;2,00;158,00;3,00;1,00;0,00;hr;medium
9113;0.86;0.92;4,00;229,00;4,00;0,00;0,00;accounting;medium
9112;0.7;0.74;3,00;224,00;3,00;0,00;0,00;accounting;medium
9111;0.72;0.64;3,00;231,00;2,00;0,00;0,00;accounting;medium
9110;0.91;0.7;3,00;195,00;3,00;0,00;0,00;sales;medium
9109;0.52;0.67;4,00;182,00;3,00;0,00;0,00;sales;medium
9108;0.58;0.86;3,00;226,00;2,00;0,00;0,00;sales;low
9107;0.73;0.77;3,00;230,00;2,00;0,00;0,00;sales;low
9106;0.83;0.78;5,00;250,00;2,00;1,00;0,00;sales;low
9105;0.98;0.51;4,00;223,00;2,00;0,00;0,00;sales;low
9104;0.55;0.75;3,00;191,00;3,00;0,00;0,00;sales;low
9103;0.62;0.48;4,00;271,00;3,00;0,00;0,00;sales;low
9102;0.64;0.94;3,00;221,00;2,00;0,00;0,00;sales;low
9101;0.69;0.9;4,00;148,00;2,00;0,00;0,00;sales;low
9100;0.69;0.75;3,00;204,00;3,00;0,00;0,00;sales;low
9099;0.96;0.52;4,00;228,00;3,00;0,00;0,00;sales;low
9098;0.67;0.72;4,00;218,00;2,00;1,00;0,00;sales;low
9097;0.83;0.88;3,00;223,00;3,00;1,00;0,00;sales;low
9096;0.63;0.77;3,00;176,00;2,00;1,00;0,00;sales;low
9095;0.51;0.96;5,00;268,00;4,00;0,00;0,00;sales;low
9094;0.9;0.97;3,00;141,00;3,00;0,00;0,00;sales;low
9093;0.2;0.54;5,00;162,00;6,00;0,00;0,00;sales;low
9092;0.14;0.73;5,00;273,00;4,00;1,00;0,00;sales;low
9091;0.98;0.53;5,00;186,00;3,00;0,00;0,00;marketing;low
9090;0.85;0.78;3,00;165,00;4,00;0,00;0,00;marketing;medium
9089;0.86;0.89;3,00;250,00;2,00;0,00;0,00;marketing;medium
9088;0.66;0.63;3,00;201,00;4,00;0,00;0,00;management;medium
9087;0.68;0.72;4,00;274,00;3,00;0,00;0,00;technical;medium
9086;0.86;0.61;5,00;265,00;3,00;0,00;0,00;support;low
9085;0.74;0.96;4,00;197,00;3,00;0,00;0,00;accounting;high
9084;0.57;0.75;4,00;151,00;2,00;0,00;0,00;sales;medium
9083;0.99;0.71;4,00;212,00;2,00;0,00;0,00;marketing;medium
9082;0.61;0.69;2,00;164,00;2,00;0,00;0,00;RandD;medium
9081;0.73;0.46;4,00;240,00;4,00;1,00;0,00;RandD;medium
9080;0.61;0.51;3,00;207,00;3,00;0,00;0,00;RandD;medium
9079;0.97;0.55;4,00;181,00;5,00;1,00;0,00;RandD;medium
9078;0.56;0.53;3,00;189,00;3,00;0,00;0,00;RandD;medium
9077;0.87;0.59;4,00;202,00;3,00;0,00;0,00;IT;medium
9076;0.93;0.57;2,00;205,00;4,00;1,00;0,00;product_mng;medium
9075;0.89;0.81;3,00;186,00;3,00;0,00;0,00;product_mng;medium
9074;0.63;0.74;4,00;173,00;3,00;0,00;0,00;product_mng;medium
9073;0.63;0.81;4,00;216,00;4,00;0,00;0,00;product_mng;medium
9072;0.96;0.74;5,00;244,00;2,00;1,00;0,00;IT;low
9071;0.9;0.83;3,00;151,00;3,00;0,00;0,00;IT;low
9070;0.39;0.75;5,00;286,00;5,00;0,00;0,00;IT;low
9069;0.78;0.72;3,00;223,00;4,00;0,00;0,00;IT;low
9068;0.49;0.78;5,00;137,00;3,00;1,00;0,00;IT;low
9067;0.66;0.62;3,00;144,00;3,00;0,00;0,00;management;low
9066;0.15;0.66;4,00;180,00;4,00;0,00;0,00;technical;low
9065;0.53;0.82;3,00;254,00;3,00;1,00;0,00;technical;low
9064;0.64;0.38;2,00;269,00;5,00;0,00;0,00;technical;low
9063;0.84;0.5;3,00;227,00;2,00;0,00;0,00;support;low
9062;0.89;0.64;5,00;191,00;3,00;0,00;0,00;support;low
9061;0.8;0.84;3,00;186,00;6,00;0,00;0,00;support;low
9060;0.18;0.95;6,00;248,00;3,00;0,00;0,00;support;low
9059;0.78;0.84;4,00;173,00;3,00;0,00;0,00;support;low
9058;0.75;0.82;4,00;143,00;2,00;0,00;0,00;support;low
9057;0.74;0.85;2,00;189,00;3,00;0,00;0,00;support;low
9056;0.73;0.88;5,00;134,00;2,00;1,00;0,00;support;low
9055;0.64;0.77;3,00;249,00;2,00;1,00;0,00;support;low
9054;0.58;0.81;4,00;266,00;2,00;0,00;0,00;support;low
9053;0.89;0.65;3,00;208,00;2,00;0,00;0,00;support;low
9052;0.27;0.6;6,00;205,00;5,00;1,00;0,00;technical;low
9051;0.61;0.9;4,00;216,00;3,00;0,00;0,00;technical;medium
9050;0.62;0.68;3,00;226,00;3,00;0,00;0,00;technical;medium
9049;0.48;0.54;3,00;190,00;3,00;0,00;0,00;technical;medium
9048;0.77;0.79;3,00;273,00;2,00;0,00;0,00;technical;medium
9047;0.94;0.81;4,00;237,00;3,00;1,00;0,00;technical;low
9046;0.94;0.92;3,00;273,00;3,00;0,00;0,00;technical;high
9045;0.8;0.52;3,00;147,00;3,00;1,00;0,00;technical;medium
9044;0.99;0.54;3,00;188,00;3,00;0,00;0,00;technical;medium
9043;0.82;0.58;4,00;249,00;5,00;0,00;0,00;technical;medium
9042;0.48;0.63;5,00;129,00;5,00;0,00;0,00;technical;medium
9041;0.64;0.52;4,00;271,00;2,00;1,00;0,00;hr;medium
9040;0.15;0.4;3,00;236,00;5,00;0,00;0,00;hr;medium
9039;0.84;0.65;4,00;264,00;2,00;0,00;0,00;hr;medium
9038;0.31;0.72;2,00;191,00;3,00;0,00;0,00;hr;medium
9037;0.82;0.37;2,00;280,00;3,00;0,00;0,00;accounting;medium
9036;0.65;0.54;4,00;191,00;4,00;0,00;0,00;accounting;medium
9035;0.59;0.8;5,00;247,00;3,00;0,00;0,00;accounting;medium
9034;0.77;0.66;3,00;147,00;2,00;0,00;0,00;sales;medium
9033;0.43;0.38;2,00;278,00;3,00;1,00;0,00;sales;low
9032;0.55;0.73;4,00;201,00;3,00;0,00;0,00;sales;low
9031;0.94;0.69;3,00;269,00;3,00;0,00;0,00;sales;low
9030;0.78;0.66;4,00;258,00;3,00;0,00;0,00;sales;low
9029;0.52;0.57;5,00;162,00;3,00;0,00;0,00;sales;low
9028;0.69;0.52;5,00;219,00;3,00;0,00;0,00;sales;low
9027;0.73;0.69;3,00;161,00;3,00;0,00;0,00;sales;low
9026;0.71;0.8;4,00;199,00;2,00;0,00;0,00;sales;low
9025;0.63;0.65;4,00;246,00;6,00;1,00;0,00;sales;low
9024;0.91;0.38;5,00;279,00;5,00;0,00;0,00;sales;low
9023;0.78;0.93;4,00;161,00;3,00;0,00;0,00;sales;low
9022;0.45;0.46;3,00;179,00;2,00;1,00;0,00;sales;low
9021;0.69;0.8;3,00;177,00;4,00;0,00;0,00;sales;low
9020;0.24;0.85;4,00;160,00;5,00;0,00;0,00;sales;low
9019;0.94;0.61;4,00;199,00;3,00;0,00;0,00;sales;low
9018;0.89;0.86;3,00;261,00;4,00;0,00;0,00;sales;low
9017;0.83;0.9;4,00;195,00;3,00;0,00;0,00;sales;low
9016;0.66;1,00;4,00;192,00;2,00;0,00;0,00;sales;low
9015;0.92;0.77;5,00;217,00;4,00;0,00;0,00;marketing;low
9014;0.35;0.78;5,00;275,00;4,00;0,00;0,00;marketing;low
9013;0.54;0.63;3,00;174,00;3,00;0,00;0,00;marketing;low
9012;0.17;0.76;4,00;199,00;5,00;0,00;0,00;management;medium
9011;0.6;0.7;5,00;229,00;2,00;0,00;0,00;technical;medium
9010;0.86;0.85;2,00;195,00;4,00;0,00;0,00;support;medium
9009;0.57;0.54;3,00;159,00;3,00;1,00;0,00;accounting;medium
9008;0.64;0.67;5,00;167,00;2,00;0,00;0,00;sales;low
9007;0.85;0.99;4,00;233,00;2,00;0,00;0,00;marketing;high
9006;0.57;0.5;5,00;149,00;5,00;1,00;0,00;RandD;medium
9005;0.53;0.46;2,00;167,00;2,00;0,00;0,00;RandD;medium
9004;0.59;1,00;4,00;275,00;3,00;0,00;0,00;RandD;medium
9003;0.9;0.9;3,00;147,00;3,00;1,00;0,00;RandD;medium
9002;0.19;0.81;5,00;245,00;5,00;0,00;0,00;RandD;medium
9001;0.82;0.89;4,00;275,00;3,00;0,00;0,00;IT;medium
9000;0.85;0.91;3,00;244,00;3,00;0,00;0,00;product_mng;medium
8999;1;0.52;4,00;198,00;3,00;0,00;0,00;product_mng;medium
8998;0.5;0.72;3,00;182,00;2,00;1,00;0,00;product_mng;medium
8997;0.78;0.74;4,00;261,00;3,00;1,00;0,00;product_mng;medium
8996;0.74;0.89;3,00;229,00;3,00;0,00;0,00;IT;medium
8995;0.58;0.79;4,00;130,00;3,00;0,00;0,00;IT;medium
8994;0.96;0.94;3,00;167,00;3,00;0,00;0,00;IT;low
8993;0.41;0.69;2,00;152,00;4,00;1,00;0,00;IT;low
8992;0.75;0.82;5,00;202,00;3,00;1,00;0,00;IT;low
8991;0.75;0.92;3,00;199,00;3,00;1,00;0,00;management;low
8990;0.83;0.72;2,00;226,00;3,00;0,00;0,00;technical;low
8989;0.96;0.93;3,00;238,00;2,00;0,00;0,00;technical;low
8988;0.89;1,00;4,00;226,00;2,00;1,00;0,00;technical;low
8987;0.91;0.53;2,00;273,00;3,00;0,00;0,00;support;low
8986;0.63;0.57;5,00;149,00;3,00;0,00;0,00;support;low
8985;0.82;0.87;3,00;206,00;2,00;0,00;0,00;support;low
8984;0.82;0.54;3,00;243,00;4,00;0,00;0,00;support;low
8983;0.47;0.44;5,00;255,00;5,00;1,00;0,00;support;low
8982;0.79;0.5;3,00;213,00;3,00;1,00;0,00;support;low
8981;0.67;0.36;3,00;280,00;4,00;0,00;0,00;support;low
8980;0.4;0.45;4,00;113,00;3,00;0,00;0,00;support;low
8979;0.49;0.58;3,00;265,00;3,00;0,00;0,00;support;low
8978;0.56;0.84;5,00;154,00;2,00;1,00;0,00;support;low
8977;0.69;0.99;3,00;133,00;3,00;0,00;0,00;support;low
8976;0.88;0.72;5,00;181,00;4,00;0,00;0,00;technical;low
8975;0.15;0.67;5,00;216,00;6,00;0,00;0,00;technical;low
8974;0.84;0.79;4,00;157,00;4,00;0,00;0,00;technical;low
8973;0.57;0.97;4,00;224,00;4,00;0,00;0,00;technical;medium
8972;0.58;0.54;3,00;287,00;6,00;0,00;0,00;technical;medium
8971;0.98;0.77;4,00;144,00;4,00;0,00;0,00;technical;medium
8970;0.58;0.6;4,00;222,00;3,00;0,00;0,00;technical;medium
8969;0.69;0.89;3,00;216,00;4,00;0,00;0,00;technical;low
8968;0.76;0.76;4,00;214,00;3,00;0,00;0,00;technical;high
8967;0.51;0.91;4,00;194,00;2,00;0,00;0,00;technical;medium
8966;0.93;0.49;3,00;211,00;2,00;0,00;0,00;technical;medium
8965;0.53;0.94;4,00;128,00;6,00;0,00;0,00;hr;medium
8964;0.62;0.64;5,00;229,00;2,00;0,00;0,00;hr;medium
8963;0.98;0.63;4,00;232,00;2,00;0,00;0,00;hr;medium
8962;0.97;0.77;3,00;245,00;3,00;0,00;0,00;hr;medium
8961;0.77;0.56;3,00;167,00;4,00;0,00;0,00;accounting;medium
8960;0.32;0.67;5,00;224,00;4,00;1,00;0,00;accounting;medium
8959;0.8;0.9;5,00;265,00;3,00;0,00;0,00;accounting;medium
8958;0.43;0.82;2,00;221,00;5,00;0,00;0,00;sales;medium
8957;0.87;0.53;4,00;144,00;3,00;0,00;0,00;sales;medium
8956;0.88;0.93;4,00;177,00;3,00;0,00;0,00;sales;medium
8955;0.83;0.64;4,00;242,00;2,00;0,00;0,00;sales;low
8954;0.71;0.91;3,00;261,00;3,00;0,00;0,00;sales;low
8953;0.49;0.93;3,00;226,00;3,00;0,00;0,00;sales;low
8952;0.84;0.4;4,00;246,00;3,00;0,00;0,00;sales;low
8951;0.53;0.63;5,00;159,00;4,00;0,00;0,00;sales;low
8950;0.88;0.7;4,00;146,00;4,00;0,00;0,00;sales;low
8949;0.75;0.68;3,00;237,00;5,00;0,00;0,00;sales;low
8948;0.42;0.73;3,00;115,00;6,00;0,00;0,00;sales;high
8947;0.5;0.67;3,00;246,00;3,00;0,00;0,00;sales;low
8946;0.95;0.96;4,00;244,00;3,00;0,00;0,00;sales;low
8945;0.55;0.53;4,00;214,00;3,00;0,00;0,00;sales;low
8944;0.36;0.66;4,00;97,00;2,00;0,00;0,00;sales;high
8943;0.92;0.75;4,00;212,00;3,00;0,00;0,00;sales;low
8942;0.91;0.88;5,00;210,00;2,00;1,00;0,00;sales;low
8941;0.58;0.98;3,00;175,00;3,00;0,00;0,00;sales;low
8940;0.78;0.57;4,00;264,00;3,00;0,00;0,00;sales;high
8939;0.49;0.87;4,00;171,00;3,00;1,00;0,00;marketing;medium
8938;0.9;0.61;3,00;185,00;3,00;0,00;0,00;marketing;medium
8937;0.98;0.5;3,00;198,00;3,00;0,00;0,00;marketing;medium
8936;0.87;0.78;4,00;142,00;3,00;0,00;0,00;management;medium
8935;0.69;0.72;2,00;190,00;2,00;0,00;0,00;technical;medium
8934;0.88;0.84;4,00;171,00;4,00;1,00;0,00;support;medium
8933;0.74;0.88;5,00;183,00;3,00;1,00;0,00;accounting;medium
8932;0.92;0.56;3,00;174,00;3,00;0,00;0,00;sales;medium
8931;0.56;0.86;4,00;181,00;3,00;0,00;0,00;marketing;medium
8930;0.72;0.95;3,00;145,00;2,00;0,00;0,00;RandD;low
8929;0.56;0.86;4,00;137,00;2,00;1,00;0,00;RandD;high
8928;0.91;0.63;4,00;210,00;3,00;0,00;0,00;RandD;medium
8927;0.56;0.45;3,00;184,00;3,00;0,00;0,00;RandD;medium
8926;0.67;0.77;3,00;157,00;3,00;0,00;0,00;RandD;medium
8925;0.92;0.99;4,00;245,00;4,00;0,00;0,00;IT;medium
8924;0.83;0.56;3,00;186,00;3,00;0,00;0,00;product_mng;medium
8923;0.76;0.77;3,00;254,00;3,00;0,00;0,00;product_mng;medium
8922;0.72;0.45;4,00;143,00;6,00;0,00;0,00;product_mng;medium
8921;0.71;0.61;2,00;216,00;2,00;0,00;0,00;product_mng;medium
8920;0.62;0.64;3,00;165,00;3,00;0,00;0,00;IT;high
8919;0.78;0.96;3,00;248,00;3,00;0,00;0,00;IT;medium
8918;0.59;0.82;3,00;162,00;2,00;0,00;0,00;IT;high
8917;0.7;0.74;3,00;202,00;2,00;0,00;0,00;IT;medium
8916;0.56;0.57;5,00;237,00;2,00;0,00;0,00;IT;low
8915;0.72;0.84;2,00;173,00;2,00;1,00;0,00;management;high
8914;0.2;0.5;6,00;282,00;6,00;1,00;0,00;technical;low
8913;0.47;0.53;4,00;181,00;3,00;0,00;0,00;technical;low
8912;0.63;0.96;4,00;133,00;2,00;0,00;0,00;technical;low
8911;0.95;0.88;3,00;266,00;2,00;1,00;0,00;support;high
8910;0.68;0.85;3,00;250,00;3,00;0,00;0,00;support;low
8909;0.4;0.73;4,00;146,00;3,00;0,00;0,00;support;low
8908;0.23;0.79;5,00;196,00;5,00;1,00;0,00;support;low
8907;0.87;0.65;3,00;212,00;3,00;1,00;0,00;support;low
8906;0.91;0.79;4,00;254,00;2,00;0,00;0,00;support;high
8905;0.94;0.49;2,00;250,00;5,00;0,00;0,00;support;low
8904;0.65;0.84;3,00;189,00;2,00;1,00;0,00;support;low
8903;0.48;0.51;4,00;201,00;4,00;0,00;0,00;support;low
8902;0.74;0.98;3,00;196,00;6,00;1,00;0,00;support;low
8901;0.61;0.87;3,00;185,00;2,00;1,00;0,00;support;low
8900;0.66;0.67;3,00;199,00;2,00;0,00;0,00;technical;low
8899;0.74;0.63;4,00;238,00;2,00;0,00;0,00;technical;low
8898;0.54;0.71;3,00;153,00;3,00;0,00;0,00;technical;low
8897;0.5;0.76;4,00;229,00;3,00;1,00;0,00;technical;low
8896;0.93;0.92;5,00;185,00;5,00;0,00;0,00;technical;low
8895;0.7;0.74;5,00;255,00;2,00;0,00;0,00;technical;medium
8894;0.18;0.62;3,00;165,00;4,00;0,00;0,00;technical;medium
8893;0.18;0.54;4,00;165,00;3,00;0,00;0,00;technical;medium
8892;0.94;0.76;4,00;261,00;6,00;0,00;0,00;technical;medium
8891;0.58;0.61;4,00;200,00;3,00;0,00;0,00;technical;low
8890;0.2;0.75;3,00;235,00;4,00;0,00;0,00;technical;high
8889;0.93;0.52;3,00;229,00;2,00;1,00;0,00;hr;medium
8888;0.99;0.54;4,00;196,00;4,00;1,00;0,00;hr;high
8887;0.62;0.87;3,00;151,00;2,00;1,00;0,00;hr;medium
8886;0.68;0.71;4,00;206,00;2,00;0,00;0,00;hr;medium
8885;0.5;0.54;5,00;173,00;2,00;0,00;0,00;accounting;medium
8884;0.93;0.99;4,00;209,00;3,00;1,00;0,00;accounting;high
8883;0.25;0.45;3,00;228,00;5,00;0,00;0,00;accounting;medium
8882;0.99;0.61;3,00;154,00;3,00;0,00;0,00;sales;medium
8881;0.8;0.6;3,00;247,00;2,00;0,00;0,00;sales;medium
8880;0.85;0.66;3,00;234,00;3,00;0,00;0,00;sales;medium
8879;0.66;0.77;5,00;236,00;3,00;0,00;0,00;sales;high
8878;0.86;0.68;5,00;246,00;2,00;0,00;0,00;sales;medium
8877;0.82;0.8;4,00;246,00;3,00;0,00;0,00;sales;low
8876;0.92;0.88;3,00;145,00;4,00;1,00;0,00;sales;high
8875;0.59;0.99;5,00;254,00;3,00;1,00;0,00;sales;low
8874;0.54;0.64;2,00;128,00;2,00;0,00;0,00;sales;low
8873;0.58;0.77;4,00;190,00;6,00;0,00;0,00;sales;high
8872;0.56;0.63;3,00;145,00;2,00;0,00;0,00;sales;high
8871;0.86;0.71;4,00;250,00;3,00;1,00;0,00;sales;low
8870;0.91;0.5;4,00;231,00;3,00;0,00;0,00;sales;high
8869;0.98;0.51;3,00;243,00;2,00;0,00;0,00;sales;low
8868;0.15;0.37;2,00;167,00;3,00;0,00;0,00;sales;low
8867;0.14;0.57;4,00;207,00;5,00;0,00;0,00;sales;low
8866;0.58;0.53;4,00;181,00;3,00;1,00;0,00;sales;low
8865;0.81;0.56;3,00;142,00;3,00;0,00;0,00;sales;low
8864;0.65;0.66;3,00;164,00;2,00;0,00;0,00;sales;low
8863;0.25;0.96;6,00;217,00;4,00;0,00;0,00;marketing;low
8862;0.67;0.55;5,00;239,00;2,00;0,00;0,00;marketing;medium
8861;0.86;0.61;4,00;221,00;2,00;0,00;0,00;marketing;medium
8860;0.69;0.54;5,00;152,00;3,00;1,00;0,00;management;medium
8859;0.73;0.6;4,00;222,00;3,00;0,00;0,00;technical;medium
8858;0.17;0.88;2,00;206,00;4,00;0,00;0,00;support;medium
8857;0.6;0.7;4,00;265,00;4,00;1,00;0,00;accounting;medium
8856;0.82;0.76;3,00;174,00;3,00;0,00;0,00;sales;medium
8855;0.71;0.54;3,00;249,00;3,00;0,00;0,00;marketing;medium
8854;0.79;0.76;4,00;216,00;4,00;0,00;0,00;RandD;medium
8853;0.99;0.7;4,00;190,00;4,00;1,00;0,00;RandD;medium
8852;0.54;0.88;4,00;170,00;4,00;0,00;0,00;RandD;low
8851;0.97;0.54;3,00;255,00;2,00;1,00;0,00;RandD;high
8850;0.97;0.48;4,00;221,00;3,00;0,00;0,00;RandD;medium
8849;0.53;0.71;4,00;271,00;3,00;0,00;0,00;IT;medium
8848;0.52;0.94;3,00;263,00;3,00;0,00;0,00;product_mng;medium
8847;0.48;0.47;3,00;160,00;3,00;0,00;0,00;product_mng;medium
8846;0.73;0.84;4,00;238,00;2,00;0,00;0,00;product_mng;medium
8845;0.22;0.8;4,00;149,00;5,00;0,00;0,00;product_mng;medium
8844;0.8;0.57;3,00;162,00;2,00;0,00;0,00;IT;medium
8843;0.9;0.64;3,00;163,00;3,00;0,00;0,00;IT;medium
8842;0.57;0.61;3,00;112,00;5,00;0,00;0,00;IT;medium
8841;0.74;0.9;4,00;189,00;2,00;0,00;0,00;IT;medium
8840;0.86;0.71;5,00;235,00;4,00;0,00;0,00;IT;medium
8839;0.56;0.67;5,00;165,00;3,00;1,00;0,00;management;medium
8838;0.81;0.52;4,00;274,00;3,00;0,00;0,00;technical;medium
8837;0.57;0.98;3,00;214,00;2,00;0,00;0,00;technical;medium
8836;0.92;0.89;4,00;236,00;4,00;1,00;0,00;technical;medium
8835;0.98;0.83;5,00;211,00;3,00;0,00;0,00;support;medium
8834;0.4;0.43;3,00;128,00;3,00;0,00;0,00;support;medium
8833;0.25;0.8;5,00;186,00;4,00;1,00;0,00;support;medium
8832;0.69;0.95;5,00;184,00;2,00;0,00;0,00;support;medium
8831;0.52;0.63;4,00;136,00;2,00;0,00;0,00;support;medium
8830;0.67;0.72;4,00;223,00;3,00;0,00;0,00;support;medium
8829;0.93;0.53;5,00;204,00;2,00;0,00;0,00;support;medium
8828;0.78;0.63;4,00;265,00;3,00;0,00;0,00;support;medium
8827;0.59;0.67;2,00;168,00;3,00;0,00;0,00;support;low
8826;0.36;0.97;5,00;151,00;3,00;0,00;0,00;support;low
8825;0.61;0.82;3,00;271,00;3,00;0,00;0,00;support;low
8824;0.75;0.73;5,00;181,00;3,00;1,00;0,00;technical;low
8823;0.78;0.86;4,00;240,00;3,00;0,00;0,00;technical;low
8822;0.93;0.53;3,00;257,00;2,00;1,00;0,00;technical;low
8821;0.23;0.88;4,00;175,00;6,00;0,00;0,00;technical;low
8820;0.63;0.8;3,00;267,00;3,00;0,00;0,00;technical;low
8819;0.57;0.56;3,00;241,00;3,00;0,00;0,00;technical;high
8818;0.73;0.64;3,00;202,00;4,00;0,00;0,00;technical;high
8817;0.55;0.92;4,00;257,00;2,00;0,00;0,00;technical;high
8816;0.93;0.84;3,00;159,00;3,00;0,00;0,00;technical;high
8815;0.2;0.59;5,00;105,00;4,00;0,00;0,00;technical;high
8814;0.48;0.5;6,00;253,00;4,00;0,00;0,00;technical;high
8813;0.52;0.92;5,00;280,00;6,00;1,00;0,00;hr;high
8812;0.88;0.75;5,00;152,00;3,00;0,00;0,00;hr;high
8811;0.65;0.63;3,00;237,00;3,00;0,00;0,00;hr;medium
8810;0.76;0.91;3,00;133,00;2,00;0,00;0,00;hr;medium
8809;0.33;0.95;4,00;280,00;3,00;0,00;0,00;accounting;medium
8808;0.49;0.68;3,00;181,00;3,00;0,00;0,00;accounting;medium
8807;0.31;1,00;4,00;177,00;5,00;0,00;0,00;accounting;medium
8806;0.6;0.53;4,00;228,00;3,00;0,00;0,00;sales;medium
8805;0.78;0.49;3,00;194,00;3,00;1,00;0,00;sales;medium
8804;0.6;0.48;4,00;219,00;4,00;1,00;0,00;sales;medium
8803;0.77;0.59;4,00;153,00;3,00;0,00;0,00;sales;medium
8802;0.93;0.68;3,00;137,00;3,00;1,00;0,00;sales;medium
8801;0.66;0.89;3,00;202,00;3,00;1,00;0,00;sales;medium
8800;0.92;0.95;6,00;239,00;4,00;0,00;0,00;sales;medium
8799;0.24;0.78;5,00;131,00;5,00;0,00;0,00;sales;low
